,year,month,day,Date,DateTime,hora_inicio,cantidad_pasos,sentido_prov,vehiculo_liv,weekday,season,hour,holiday,non_working,time_of_day
12271,2018,5,27,2018-05-27,2018-05-27 07:00:00,7,126.0,0.25,0.75,Sunday,Autumn,7,0,non-working,morning
12272,2018,5,27,2018-05-27,2018-05-27 08:00:00,8,347.0,0.0,0.3333333333333333,Sunday,Autumn,8,0,non-working,morning
12273,2018,5,27,2018-05-27,2018-05-27 09:00:00,9,586.0,0.5555555555555556,0.4444444444444444,Sunday,Autumn,9,0,non-working,morning
12274,2018,5,27,2018-05-27,2018-05-27 10:00:00,10,1278.0,0.4,0.4,Sunday,Autumn,10,0,non-working,morning
12275,2018,5,27,2018-05-27,2018-05-27 11:00:00,11,1713.0,0.5,0.4,Sunday,Autumn,11,0,non-working,morning
12276,2018,5,27,2018-05-27,2018-05-27 12:00:00,12,2295.0,0.4444444444444444,0.4444444444444444,Sunday,Autumn,12,0,non-working,morning
12277,2018,5,27,2018-05-27,2018-05-27 13:00:00,13,2283.0,0.45454545454545453,0.36363636363636365,Sunday,Autumn,13,0,non-working,afternoon
12278,2018,5,27,2018-05-27,2018-05-27 14:00:00,14,2036.0,0.45454545454545453,0.36363636363636365,Sunday,Autumn,14,0,non-working,afternoon
12279,2018,5,27,2018-05-27,2018-05-27 15:00:00,15,2277.0,0.5,0.3333333333333333,Sunday,Autumn,15,0,non-working,afternoon
12280,2018,5,27,2018-05-27,2018-05-27 16:00:00,16,2864.0,0.4166666666666667,0.3333333333333333,Sunday,Autumn,16,0,non-working,evening
12281,2018,5,27,2018-05-27,2018-05-27 17:00:00,17,3021.0,0.4666666666666667,0.26666666666666666,Sunday,Autumn,17,0,non-working,evening
12282,2018,5,27,2018-05-27,2018-05-27 18:00:00,18,3141.0,0.4166666666666667,0.3333333333333333,Sunday,Autumn,18,0,non-working,evening
12283,2018,5,27,2018-05-27,2018-05-27 19:00:00,19,2780.0,0.5,0.35714285714285715,Sunday,Autumn,19,0,non-working,evening
12284,2018,5,27,2018-05-27,2018-05-27 20:00:00,20,2541.0,0.4166666666666667,0.3333333333333333,Sunday,Autumn,20,0,non-working,evening
12285,2018,5,27,2018-05-27,2018-05-27 21:00:00,21,1970.0,0.5,0.3333333333333333,Sunday,Autumn,21,0,non-working,evening
12286,2018,5,27,2018-05-27,2018-05-27 22:00:00,22,1536.0,0.5,0.4,Sunday,Autumn,22,0,non-working,night
12287,2018,5,27,2018-05-27,2018-05-27 23:00:00,23,1220.0,0.45454545454545453,0.36363636363636365,Sunday,Autumn,23,0,non-working,night
12288,2018,5,28,2018-05-28,2018-05-28 00:00:00,0,713.0,0.4166666666666667,0.3333333333333333,Monday,Autumn,0,0,working,night
12289,2018,5,28,2018-05-28,2018-05-28 01:00:00,1,365.0,0.4444444444444444,0.4444444444444444,Monday,Autumn,1,0,working,night
12290,2018,5,28,2018-05-28,2018-05-28 02:00:00,2,231.0,0.36363636363636365,0.36363636363636365,Monday,Autumn,2,0,working,night
12291,2018,5,28,2018-05-28,2018-05-28 03:00:00,3,209.0,0.4,0.4,Monday,Autumn,3,0,working,night
12292,2018,5,28,2018-05-28,2018-05-28 04:00:00,4,350.0,0.5,0.4,Monday,Autumn,4,0,working,night
12293,2018,5,28,2018-05-28,2018-05-28 05:00:00,5,840.0,0.45454545454545453,0.36363636363636365,Monday,Autumn,5,0,working,night
12294,2018,5,28,2018-05-28,2018-05-28 06:00:00,6,1910.0,0.5,0.4,Monday,Autumn,6,0,working,night
12295,2018,5,28,2018-05-28,2018-05-28 07:00:00,7,2533.0,0.45454545454545453,0.36363636363636365,Monday,Autumn,7,0,working,morning
12296,2018,5,28,2018-05-28,2018-05-28 08:00:00,8,2652.0,0.46153846153846156,0.3076923076923077,Monday,Autumn,8,0,working,morning
12297,2018,5,28,2018-05-28,2018-05-28 09:00:00,9,2526.0,0.38461538461538464,0.3076923076923077,Monday,Autumn,9,0,working,morning
12298,2018,5,28,2018-05-28,2018-05-28 10:00:00,10,2617.0,0.4375,0.25,Monday,Autumn,10,0,working,morning
12299,2018,5,28,2018-05-28,2018-05-28 11:00:00,11,2555.0,0.5,0.2857142857142857,Monday,Autumn,11,0,working,morning
12300,2018,5,28,2018-05-28,2018-05-28 12:00:00,12,2623.0,0.5384615384615384,0.3076923076923077,Monday,Autumn,12,0,working,morning
12301,2018,5,28,2018-05-28,2018-05-28 13:00:00,13,2680.0,0.5384615384615384,0.3076923076923077,Monday,Autumn,13,0,working,afternoon
12302,2018,5,28,2018-05-28,2018-05-28 14:00:00,14,2873.0,0.5714285714285714,0.2857142857142857,Monday,Autumn,14,0,working,afternoon
12303,2018,5,28,2018-05-28,2018-05-28 15:00:00,15,2852.0,0.45454545454545453,0.36363636363636365,Monday,Autumn,15,0,working,afternoon
12304,2018,5,28,2018-05-28,2018-05-28 16:00:00,16,2799.0,0.5,0.2857142857142857,Monday,Autumn,16,0,working,evening
12305,2018,5,28,2018-05-28,2018-05-28 17:00:00,17,3075.0,0.45454545454545453,0.36363636363636365,Monday,Autumn,17,0,working,evening
12306,2018,5,28,2018-05-28,2018-05-28 18:00:00,18,3021.0,0.42857142857142855,0.2857142857142857,Monday,Autumn,18,0,working,evening
12307,2018,5,28,2018-05-28,2018-05-28 19:00:00,19,2159.0,0.5384615384615384,0.3076923076923077,Monday,Autumn,19,0,working,evening
12308,2018,5,28,2018-05-28,2018-05-28 20:00:00,20,1671.0,0.5555555555555556,0.4444444444444444,Monday,Autumn,20,0,working,evening
12309,2018,5,28,2018-05-28,2018-05-28 21:00:00,21,1278.0,0.45454545454545453,0.36363636363636365,Monday,Autumn,21,0,working,evening
12310,2018,5,28,2018-05-28,2018-05-28 22:00:00,22,1082.0,0.45454545454545453,0.36363636363636365,Monday,Autumn,22,0,working,night
12311,2018,5,28,2018-05-28,2018-05-28 23:00:00,23,635.0,0.5,0.4,Monday,Autumn,23,0,working,night
12312,2018,5,29,2018-05-29,2018-05-29 00:00:00,0,420.0,0.4166666666666667,0.3333333333333333,Tuesday,Autumn,0,0,working,night
12313,2018,5,29,2018-05-29,2018-05-29 01:00:00,1,237.0,0.5,0.5,Tuesday,Autumn,1,0,working,night
12314,2018,5,29,2018-05-29,2018-05-29 02:00:00,2,141.0,0.5,0.5,Tuesday,Autumn,2,0,working,night
12315,2018,5,29,2018-05-29,2018-05-29 03:00:00,3,163.0,0.4444444444444444,0.4444444444444444,Tuesday,Autumn,3,0,working,night
12316,2018,5,29,2018-05-29,2018-05-29 04:00:00,4,261.0,0.45454545454545453,0.36363636363636365,Tuesday,Autumn,4,0,working,night
12317,2018,5,29,2018-05-29,2018-05-29 05:00:00,5,725.0,0.36363636363636365,0.36363636363636365,Tuesday,Autumn,5,0,working,night
12318,2018,5,29,2018-05-29,2018-05-29 06:00:00,6,1791.0,0.5,0.2857142857142857,Tuesday,Autumn,6,0,working,night
12319,2018,5,29,2018-05-29,2018-05-29 07:00:00,7,2452.0,0.4375,0.25,Tuesday,Autumn,7,0,working,morning
12320,2018,5,29,2018-05-29,2018-05-29 08:00:00,8,2810.0,0.5,0.3333333333333333,Tuesday,Autumn,8,0,working,morning
12321,2018,5,29,2018-05-29,2018-05-29 09:00:00,9,2708.0,0.3333333333333333,0.3333333333333333,Tuesday,Autumn,9,0,working,morning
12322,2018,5,29,2018-05-29,2018-05-29 10:00:00,10,2820.0,0.42857142857142855,0.2857142857142857,Tuesday,Autumn,10,0,working,morning
12323,2018,5,29,2018-05-29,2018-05-29 11:00:00,11,2654.0,0.5384615384615384,0.3076923076923077,Tuesday,Autumn,11,0,working,morning
12324,2018,5,29,2018-05-29,2018-05-29 12:00:00,12,2810.0,0.5,0.2857142857142857,Tuesday,Autumn,12,0,working,morning
12325,2018,5,29,2018-05-29,2018-05-29 13:00:00,13,3031.0,0.5714285714285714,0.35714285714285715,Tuesday,Autumn,13,0,working,afternoon
12326,2018,5,29,2018-05-29,2018-05-29 14:00:00,14,3443.0,0.4,0.26666666666666666,Tuesday,Autumn,14,0,working,afternoon
12327,2018,5,29,2018-05-29,2018-05-29 15:00:00,15,3103.0,0.5,0.25,Tuesday,Autumn,15,0,working,afternoon
12328,2018,5,29,2018-05-29,2018-05-29 16:00:00,16,3258.0,0.5,0.2857142857142857,Tuesday,Autumn,16,0,working,evening
12329,2018,5,29,2018-05-29,2018-05-29 17:00:00,17,3503.0,0.5833333333333334,0.3333333333333333,Tuesday,Autumn,17,0,working,evening
12330,2018,5,29,2018-05-29,2018-05-29 18:00:00,18,3120.0,0.4166666666666667,0.3333333333333333,Tuesday,Autumn,18,0,working,evening
12331,2018,5,29,2018-05-29,2018-05-29 19:00:00,19,2508.0,0.5,0.4,Tuesday,Autumn,19,0,working,evening
12332,2018,5,29,2018-05-29,2018-05-29 20:00:00,20,1784.0,0.5454545454545454,0.36363636363636365,Tuesday,Autumn,20,0,working,evening
12333,2018,5,29,2018-05-29,2018-05-29 21:00:00,21,1357.0,0.5454545454545454,0.36363636363636365,Tuesday,Autumn,21,0,working,evening
12334,2018,5,29,2018-05-29,2018-05-29 22:00:00,22,1416.0,0.5384615384615384,0.3076923076923077,Tuesday,Autumn,22,0,working,night
12335,2018,5,29,2018-05-29,2018-05-29 23:00:00,23,1545.0,0.5,0.4,Tuesday,Autumn,23,0,working,night
12336,2018,5,30,2018-05-30,2018-05-30 00:00:00,0,573.0,0.45454545454545453,0.36363636363636365,Wednesday,Autumn,0,0,working,night
12337,2018,5,30,2018-05-30,2018-05-30 01:00:00,1,297.0,0.5,0.4,Wednesday,Autumn,1,0,working,night
12338,2018,5,30,2018-05-30,2018-05-30 02:00:00,2,179.0,0.5,0.375,Wednesday,Autumn,2,0,working,night
12339,2018,5,30,2018-05-30,2018-05-30 03:00:00,3,146.0,0.3333333333333333,0.4444444444444444,Wednesday,Autumn,3,0,working,night
12340,2018,5,30,2018-05-30,2018-05-30 04:00:00,4,265.0,0.4444444444444444,0.4444444444444444,Wednesday,Autumn,4,0,working,night
12341,2018,5,30,2018-05-30,2018-05-30 05:00:00,5,643.0,0.4,0.4,Wednesday,Autumn,5,0,working,night
12342,2018,5,30,2018-05-30,2018-05-30 06:00:00,6,1683.0,0.4166666666666667,0.3333333333333333,Wednesday,Autumn,6,0,working,night
12343,2018,5,30,2018-05-30,2018-05-30 07:00:00,7,2268.0,0.4444444444444444,0.4444444444444444,Wednesday,Autumn,7,0,working,morning
12344,2018,5,30,2018-05-30,2018-05-30 08:00:00,8,2581.0,0.5454545454545454,0.36363636363636365,Wednesday,Autumn,8,0,working,morning
12345,2018,5,30,2018-05-30,2018-05-30 09:00:00,9,2607.0,0.5,0.2857142857142857,Wednesday,Autumn,9,0,working,morning
12346,2018,5,30,2018-05-30,2018-05-30 10:00:00,10,2486.0,0.42857142857142855,0.2857142857142857,Wednesday,Autumn,10,0,working,morning
12347,2018,5,30,2018-05-30,2018-05-30 11:00:00,11,2675.0,0.46153846153846156,0.3076923076923077,Wednesday,Autumn,11,0,working,morning
12348,2018,5,30,2018-05-30,2018-05-30 12:00:00,12,2724.0,0.4666666666666667,0.26666666666666666,Wednesday,Autumn,12,0,working,morning
12349,2018,5,30,2018-05-30,2018-05-30 13:00:00,13,3036.0,0.42857142857142855,0.2857142857142857,Wednesday,Autumn,13,0,working,afternoon
12350,2018,5,30,2018-05-30,2018-05-30 14:00:00,14,2875.0,0.5,0.2857142857142857,Wednesday,Autumn,14,0,working,afternoon
12351,2018,5,30,2018-05-30,2018-05-30 15:00:00,15,3117.0,0.4666666666666667,0.26666666666666666,Wednesday,Autumn,15,0,working,afternoon
12352,2018,5,30,2018-05-30,2018-05-30 16:00:00,16,3102.0,0.5714285714285714,0.2857142857142857,Wednesday,Autumn,16,0,working,evening
12353,2018,5,30,2018-05-30,2018-05-30 17:00:00,17,2952.0,0.35714285714285715,0.2857142857142857,Wednesday,Autumn,17,0,working,evening
12354,2018,5,30,2018-05-30,2018-05-30 18:00:00,18,3016.0,0.5,0.2857142857142857,Wednesday,Autumn,18,0,working,evening
12355,2018,5,30,2018-05-30,2018-05-30 19:00:00,19,2659.0,0.5,0.3333333333333333,Wednesday,Autumn,19,0,working,evening
12356,2018,5,30,2018-05-30,2018-05-30 20:00:00,20,1998.0,0.5454545454545454,0.36363636363636365,Wednesday,Autumn,20,0,working,evening
12357,2018,5,30,2018-05-30,2018-05-30 21:00:00,21,1558.0,0.38461538461538464,0.3076923076923077,Wednesday,Autumn,21,0,working,evening
12358,2018,5,30,2018-05-30,2018-05-30 22:00:00,22,1082.0,0.5454545454545454,0.36363636363636365,Wednesday,Autumn,22,0,working,night
12359,2018,5,30,2018-05-30,2018-05-30 23:00:00,23,785.0,0.5384615384615384,0.3076923076923077,Wednesday,Autumn,23,0,working,night
12360,2018,5,31,2018-05-31,2018-05-31 00:00:00,0,541.0,0.4444444444444444,0.4444444444444444,Thursday,Autumn,0,0,working,night
12361,2018,5,31,2018-05-31,2018-05-31 01:00:00,1,261.0,0.4,0.4,Thursday,Autumn,1,0,working,night
12362,2018,5,31,2018-05-31,2018-05-31 02:00:00,2,163.0,0.5,0.5,Thursday,Autumn,2,0,working,night
12363,2018,5,31,2018-05-31,2018-05-31 03:00:00,3,181.0,0.5,0.5,Thursday,Autumn,3,0,working,night
12364,2018,5,31,2018-05-31,2018-05-31 04:00:00,4,263.0,0.4166666666666667,0.3333333333333333,Thursday,Autumn,4,0,working,night
12365,2018,5,31,2018-05-31,2018-05-31 05:00:00,5,726.0,0.4,0.4,Thursday,Autumn,5,0,working,night
12366,2018,5,31,2018-05-31,2018-05-31 06:00:00,6,1861.0,0.4166666666666667,0.3333333333333333,Thursday,Autumn,6,0,working,night
12367,2018,5,31,2018-05-31,2018-05-31 07:00:00,7,2436.0,0.5,0.2857142857142857,Thursday,Autumn,7,0,working,morning
12368,2018,5,31,2018-05-31,2018-05-31 08:00:00,8,2708.0,0.4166666666666667,0.3333333333333333,Thursday,Autumn,8,0,working,morning
12369,2018,5,31,2018-05-31,2018-05-31 09:00:00,9,2505.0,0.5,0.2857142857142857,Thursday,Autumn,9,0,working,morning
12370,2018,5,31,2018-05-31,2018-05-31 10:00:00,10,2728.0,0.45454545454545453,0.36363636363636365,Thursday,Autumn,10,0,working,morning
12371,2018,5,31,2018-05-31,2018-05-31 11:00:00,11,2701.0,0.4666666666666667,0.26666666666666666,Thursday,Autumn,11,0,working,morning
12372,2018,5,31,2018-05-31,2018-05-31 12:00:00,12,2985.0,0.4666666666666667,0.26666666666666666,Thursday,Autumn,12,0,working,morning
12373,2018,5,31,2018-05-31,2018-05-31 13:00:00,13,3217.0,0.46153846153846156,0.3076923076923077,Thursday,Autumn,13,0,working,afternoon
12374,2018,5,31,2018-05-31,2018-05-31 14:00:00,14,3396.0,0.5,0.35714285714285715,Thursday,Autumn,14,0,working,afternoon
12375,2018,5,31,2018-05-31,2018-05-31 15:00:00,15,3266.0,0.35714285714285715,0.2857142857142857,Thursday,Autumn,15,0,working,afternoon
12376,2018,5,31,2018-05-31,2018-05-31 16:00:00,16,3136.0,0.5,0.35714285714285715,Thursday,Autumn,16,0,working,evening
12377,2018,5,31,2018-05-31,2018-05-31 17:00:00,17,3161.0,0.4166666666666667,0.3333333333333333,Thursday,Autumn,17,0,working,evening
12378,2018,5,31,2018-05-31,2018-05-31 18:00:00,18,3067.0,0.5,0.2857142857142857,Thursday,Autumn,18,0,working,evening
12379,2018,5,31,2018-05-31,2018-05-31 19:00:00,19,2637.0,0.5,0.3333333333333333,Thursday,Autumn,19,0,working,evening
12380,2018,5,31,2018-05-31,2018-05-31 20:00:00,20,2223.0,0.5,0.4,Thursday,Autumn,20,0,working,evening
12381,2018,5,31,2018-05-31,2018-05-31 21:00:00,21,1644.0,0.45454545454545453,0.36363636363636365,Thursday,Autumn,21,0,working,evening
12382,2018,5,31,2018-05-31,2018-05-31 22:00:00,22,1293.0,0.45454545454545453,0.36363636363636365,Thursday,Autumn,22,0,working,night
12383,2018,5,31,2018-05-31,2018-05-31 23:00:00,23,970.0,0.5454545454545454,0.36363636363636365,Thursday,Autumn,23,0,working,night
12384,2018,6,1,2018-06-01,2018-06-01 00:00:00,0,630.0,0.45454545454545453,0.36363636363636365,Friday,Winter,0,0,working,night
12385,2018,6,1,2018-06-01,2018-06-01 01:00:00,1,361.0,0.45454545454545453,0.36363636363636365,Friday,Winter,1,0,working,night
12386,2018,6,1,2018-06-01,2018-06-01 02:00:00,2,209.0,0.4166666666666667,0.3333333333333333,Friday,Winter,2,0,working,night
12387,2018,6,1,2018-06-01,2018-06-01 03:00:00,3,179.0,0.4,0.4,Friday,Winter,3,0,working,night
12388,2018,6,1,2018-06-01,2018-06-01 04:00:00,4,233.0,0.4,0.4,Friday,Winter,4,0,working,night
12389,2018,6,1,2018-06-01,2018-06-01 05:00:00,5,677.0,0.5,0.3333333333333333,Friday,Winter,5,0,working,night
12390,2018,6,1,2018-06-01,2018-06-01 06:00:00,6,1906.0,0.45454545454545453,0.36363636363636365,Friday,Winter,6,0,working,night
12391,2018,6,1,2018-06-01,2018-06-01 07:00:00,7,2671.0,0.46153846153846156,0.3076923076923077,Friday,Winter,7,0,working,morning
12392,2018,6,1,2018-06-01,2018-06-01 08:00:00,8,2816.0,0.5384615384615384,0.3076923076923077,Friday,Winter,8,0,working,morning
12393,2018,6,1,2018-06-01,2018-06-01 09:00:00,9,1909.0,0.5,0.4166666666666667,Friday,Winter,9,0,working,morning
12394,2018,6,1,2018-06-01,2018-06-01 10:00:00,10,2381.0,0.5,0.2857142857142857,Friday,Winter,10,0,working,morning
12395,2018,6,1,2018-06-01,2018-06-01 11:00:00,11,2387.0,0.5333333333333333,0.26666666666666666,Friday,Winter,11,0,working,morning
12396,2018,6,1,2018-06-01,2018-06-01 12:00:00,12,2222.0,0.4666666666666667,0.26666666666666666,Friday,Winter,12,0,working,morning
12397,2018,6,1,2018-06-01,2018-06-01 13:00:00,13,2305.0,0.42857142857142855,0.2857142857142857,Friday,Winter,13,0,working,afternoon
12398,2018,6,1,2018-06-01,2018-06-01 14:00:00,14,2074.0,0.4666666666666667,0.26666666666666666,Friday,Winter,14,0,working,afternoon
12399,2018,6,1,2018-06-01,2018-06-01 15:00:00,15,2513.0,0.42857142857142855,0.2857142857142857,Friday,Winter,15,0,working,afternoon
12400,2018,6,1,2018-06-01,2018-06-01 16:00:00,16,2665.0,0.5,0.2857142857142857,Friday,Winter,16,0,working,evening
12401,2018,6,1,2018-06-01,2018-06-01 17:00:00,17,2750.0,0.5,0.3333333333333333,Friday,Winter,17,0,working,evening
12402,2018,6,1,2018-06-01,2018-06-01 18:00:00,18,2965.0,0.5,0.2857142857142857,Friday,Winter,18,0,working,evening
12403,2018,6,1,2018-06-01,2018-06-01 19:00:00,19,2565.0,0.4166666666666667,0.3333333333333333,Friday,Winter,19,0,working,evening
12404,2018,6,1,2018-06-01,2018-06-01 20:00:00,20,2390.0,0.5454545454545454,0.36363636363636365,Friday,Winter,20,0,working,evening
12405,2018,6,1,2018-06-01,2018-06-01 21:00:00,21,2005.0,0.45454545454545453,0.36363636363636365,Friday,Winter,21,0,working,evening
12406,2018,6,1,2018-06-01,2018-06-01 22:00:00,22,1414.0,0.45454545454545453,0.36363636363636365,Friday,Winter,22,0,working,night
12407,2018,6,1,2018-06-01,2018-06-01 23:00:00,23,1122.0,0.36363636363636365,0.36363636363636365,Friday,Winter,23,0,working,night
12408,2018,6,2,2018-06-02,2018-06-02 00:00:00,0,862.0,0.45454545454545453,0.36363636363636365,Saturday,Winter,0,0,non-working,night
12409,2018,6,2,2018-06-02,2018-06-02 01:00:00,1,682.0,0.4166666666666667,0.3333333333333333,Saturday,Winter,1,0,non-working,night
12410,2018,6,2,2018-06-02,2018-06-02 02:00:00,2,440.0,0.5555555555555556,0.4444444444444444,Saturday,Winter,2,0,non-working,night
12411,2018,6,2,2018-06-02,2018-06-02 03:00:00,3,339.0,0.4,0.4,Saturday,Winter,3,0,non-working,night
12412,2018,6,2,2018-06-02,2018-06-02 04:00:00,4,375.0,0.5555555555555556,0.4444444444444444,Saturday,Winter,4,0,non-working,night
12413,2018,6,2,2018-06-02,2018-06-02 05:00:00,5,562.0,0.375,0.5,Saturday,Winter,5,0,non-working,night
12414,2018,6,2,2018-06-02,2018-06-02 06:00:00,6,1023.0,0.4,0.26666666666666666,Saturday,Winter,6,0,non-working,night
12415,2018,6,2,2018-06-02,2018-06-02 07:00:00,7,1424.0,0.5,0.3333333333333333,Saturday,Winter,7,0,non-working,morning
12416,2018,6,2,2018-06-02,2018-06-02 08:00:00,8,2040.0,0.5333333333333333,0.26666666666666666,Saturday,Winter,8,0,non-working,morning
12417,2018,6,2,2018-06-02,2018-06-02 09:00:00,9,2365.0,0.5,0.25,Saturday,Winter,9,0,non-working,morning
12418,2018,6,2,2018-06-02,2018-06-02 10:00:00,10,2459.0,0.35714285714285715,0.2857142857142857,Saturday,Winter,10,0,non-working,morning
12419,2018,6,2,2018-06-02,2018-06-02 11:00:00,11,2550.0,0.45454545454545453,0.36363636363636365,Saturday,Winter,11,0,non-working,morning
12420,2018,6,2,2018-06-02,2018-06-02 12:00:00,12,2761.0,0.5,0.4,Saturday,Winter,12,0,non-working,morning
12421,2018,6,2,2018-06-02,2018-06-02 13:00:00,13,2859.0,0.5555555555555556,0.4444444444444444,Saturday,Winter,13,0,non-working,afternoon
12422,2018,6,2,2018-06-02,2018-06-02 14:00:00,14,2566.0,0.4666666666666667,0.26666666666666666,Saturday,Winter,14,0,non-working,afternoon
12423,2018,6,2,2018-06-02,2018-06-02 15:00:00,15,2400.0,0.5384615384615384,0.3076923076923077,Saturday,Winter,15,0,non-working,afternoon
12424,2018,6,2,2018-06-02,2018-06-02 16:00:00,16,2356.0,0.46153846153846156,0.3076923076923077,Saturday,Winter,16,0,non-working,evening
12425,2018,6,2,2018-06-02,2018-06-02 17:00:00,17,2457.0,0.6153846153846154,0.38461538461538464,Saturday,Winter,17,0,non-working,evening
12426,2018,6,2,2018-06-02,2018-06-02 18:00:00,18,2634.0,0.4166666666666667,0.3333333333333333,Saturday,Winter,18,0,non-working,evening
12427,2018,6,2,2018-06-02,2018-06-02 19:00:00,19,2523.0,0.3333333333333333,0.4166666666666667,Saturday,Winter,19,0,non-working,evening
12428,2018,6,2,2018-06-02,2018-06-02 20:00:00,20,2416.0,0.4166666666666667,0.3333333333333333,Saturday,Winter,20,0,non-working,evening
12429,2018,6,2,2018-06-02,2018-06-02 21:00:00,21,2002.0,0.45454545454545453,0.36363636363636365,Saturday,Winter,21,0,non-working,evening
12430,2018,6,2,2018-06-02,2018-06-02 22:00:00,22,1320.0,0.375,0.5,Saturday,Winter,22,0,non-working,night
12431,2018,6,2,2018-06-02,2018-06-02 23:00:00,23,1227.0,0.4444444444444444,0.4444444444444444,Saturday,Winter,23,0,non-working,night
12432,2018,6,3,2018-06-03,2018-06-03 00:00:00,0,1245.0,0.5454545454545454,0.36363636363636365,Sunday,Winter,0,0,non-working,night
12433,2018,6,3,2018-06-03,2018-06-03 01:00:00,1,1063.0,0.5454545454545454,0.36363636363636365,Sunday,Winter,1,0,non-working,night
12434,2018,6,3,2018-06-03,2018-06-03 02:00:00,2,850.0,0.45454545454545453,0.36363636363636365,Sunday,Winter,2,0,non-working,night
12435,2018,6,3,2018-06-03,2018-06-03 03:00:00,3,567.0,0.42857142857142855,0.5714285714285714,Sunday,Winter,3,0,non-working,night
12436,2018,6,3,2018-06-03,2018-06-03 04:00:00,4,427.0,0.4444444444444444,0.4444444444444444,Sunday,Winter,4,0,non-working,night
12437,2018,6,3,2018-06-03,2018-06-03 05:00:00,5,562.0,0.3333333333333333,0.4444444444444444,Sunday,Winter,5,0,non-working,night
12438,2018,6,3,2018-06-03,2018-06-03 06:00:00,6,751.0,0.5555555555555556,0.4444444444444444,Sunday,Winter,6,0,non-working,night
12439,2018,6,3,2018-06-03,2018-06-03 07:00:00,7,841.0,0.45454545454545453,0.36363636363636365,Sunday,Winter,7,0,non-working,morning
12440,2018,6,3,2018-06-03,2018-06-03 08:00:00,8,853.0,0.5,0.3333333333333333,Sunday,Winter,8,0,non-working,morning
12441,2018,6,3,2018-06-03,2018-06-03 09:00:00,9,1019.0,0.5454545454545454,0.36363636363636365,Sunday,Winter,9,0,non-working,morning
12442,2018,6,3,2018-06-03,2018-06-03 10:00:00,10,1286.0,0.5454545454545454,0.36363636363636365,Sunday,Winter,10,0,non-working,morning
12443,2018,6,3,2018-06-03,2018-06-03 11:00:00,11,1762.0,0.46153846153846156,0.3076923076923077,Sunday,Winter,11,0,non-working,morning
12444,2018,6,3,2018-06-03,2018-06-03 12:00:00,12,2202.0,0.5454545454545454,0.36363636363636365,Sunday,Winter,12,0,non-working,morning
12445,2018,6,3,2018-06-03,2018-06-03 13:00:00,13,2221.0,0.5454545454545454,0.36363636363636365,Sunday,Winter,13,0,non-working,afternoon
12446,2018,6,3,2018-06-03,2018-06-03 14:00:00,14,1775.0,0.5,0.4,Sunday,Winter,14,0,non-working,afternoon
12447,2018,6,3,2018-06-03,2018-06-03 15:00:00,15,1952.0,0.5,0.3333333333333333,Sunday,Winter,15,0,non-working,afternoon
12448,2018,6,3,2018-06-03,2018-06-03 16:00:00,16,2246.0,0.45454545454545453,0.36363636363636365,Sunday,Winter,16,0,non-working,evening
12449,2018,6,3,2018-06-03,2018-06-03 17:00:00,17,2848.0,0.5,0.4,Sunday,Winter,17,0,non-working,evening
12450,2018,6,3,2018-06-03,2018-06-03 18:00:00,18,2875.0,0.4166666666666667,0.3333333333333333,Sunday,Winter,18,0,non-working,evening
12451,2018,6,3,2018-06-03,2018-06-03 19:00:00,19,2626.0,0.46153846153846156,0.3076923076923077,Sunday,Winter,19,0,non-working,evening
12452,2018,6,3,2018-06-03,2018-06-03 20:00:00,20,2107.0,0.46153846153846156,0.3076923076923077,Sunday,Winter,20,0,non-working,evening
12453,2018,6,3,2018-06-03,2018-06-03 21:00:00,21,1484.0,0.46153846153846156,0.3076923076923077,Sunday,Winter,21,0,non-working,evening
12454,2018,6,3,2018-06-03,2018-06-03 22:00:00,22,1209.0,0.45454545454545453,0.36363636363636365,Sunday,Winter,22,0,non-working,night
12455,2018,6,3,2018-06-03,2018-06-03 23:00:00,23,922.0,0.3333333333333333,0.3333333333333333,Sunday,Winter,23,0,non-working,night
12456,2018,6,4,2018-06-04,2018-06-04 00:00:00,0,540.0,0.4,0.4,Monday,Winter,0,0,working,night
12457,2018,6,4,2018-06-04,2018-06-04 01:00:00,1,248.0,0.45454545454545453,0.36363636363636365,Monday,Winter,1,0,working,night
12458,2018,6,4,2018-06-04,2018-06-04 02:00:00,2,171.0,0.5714285714285714,0.5714285714285714,Monday,Winter,2,0,working,night
12459,2018,6,4,2018-06-04,2018-06-04 03:00:00,3,182.0,0.6,0.4,Monday,Winter,3,0,working,night
12460,2018,6,4,2018-06-04,2018-06-04 04:00:00,4,303.0,0.375,0.5,Monday,Winter,4,0,working,night
12461,2018,6,4,2018-06-04,2018-06-04 05:00:00,5,796.0,0.4444444444444444,0.4444444444444444,Monday,Winter,5,0,working,night
12462,2018,6,4,2018-06-04,2018-06-04 06:00:00,6,1917.0,0.36363636363636365,0.36363636363636365,Monday,Winter,6,0,working,night
12463,2018,6,4,2018-06-04,2018-06-04 07:00:00,7,2631.0,0.3333333333333333,0.3333333333333333,Monday,Winter,7,0,working,morning
12464,2018,6,4,2018-06-04,2018-06-04 08:00:00,8,2610.0,0.46153846153846156,0.3076923076923077,Monday,Winter,8,0,working,morning
12465,2018,6,4,2018-06-04,2018-06-04 09:00:00,9,2591.0,0.5,0.3333333333333333,Monday,Winter,9,0,working,morning
