,cantidad_pasos,date_number_ordinal1,Date,DateTime,lag1,sentido_prov,vehiculo_liv,time_of_day_afternoon,time_of_day_evening,time_of_day_morning,time_of_day_night,season_Autumn,season_Spring,season_Summer,season_Winter,non_working_non-working,non_working_working,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,holiday_0,holiday_1
3601,148.0,73648002,2017-05-31,2017-05-31 02:00:00,262.0,0.4166666666666667,0.3333333333333333,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3602,134.0,73648003,2017-05-31,2017-05-31 03:00:00,148.0,0.375,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3603,261.0,73648004,2017-05-31,2017-05-31 04:00:00,134.0,0.3333333333333333,0.4444444444444444,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3604,661.0,73648005,2017-05-31,2017-05-31 05:00:00,261.0,0.3333333333333333,0.4444444444444444,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3605,1639.0,73648006,2017-05-31,2017-05-31 06:00:00,661.0,0.3846153846153846,0.3076923076923077,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3606,2863.0,73648007,2017-05-31,2017-05-31 07:00:00,1639.0,0.3636363636363636,0.3636363636363636,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3607,3135.0,73648008,2017-05-31,2017-05-31 08:00:00,2863.0,0.3571428571428571,0.2857142857142857,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3608,2920.0,73648009,2017-05-31,2017-05-31 09:00:00,3135.0,0.4285714285714285,0.2857142857142857,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3609,2701.0,73648010,2017-05-31,2017-05-31 10:00:00,2920.0,0.4166666666666667,0.3333333333333333,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3610,2212.0,73648011,2017-05-31,2017-05-31 11:00:00,2701.0,0.4615384615384615,0.3076923076923077,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3611,2147.0,73648012,2017-05-31,2017-05-31 12:00:00,2212.0,0.3846153846153846,0.3076923076923077,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3612,2432.0,73648013,2017-05-31,2017-05-31 13:00:00,2147.0,0.3571428571428571,0.2857142857142857,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3613,2889.0,73648014,2017-05-31,2017-05-31 14:00:00,2432.0,0.3636363636363636,0.3636363636363636,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3614,3108.0,73648015,2017-05-31,2017-05-31 15:00:00,2889.0,0.375,0.25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3615,3259.0,73648016,2017-05-31,2017-05-31 16:00:00,3108.0,0.4,0.2666666666666666,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3616,3335.0,73648017,2017-05-31,2017-05-31 17:00:00,3259.0,0.4285714285714285,0.2857142857142857,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3617,3407.0,73648018,2017-05-31,2017-05-31 18:00:00,3335.0,0.4,0.2666666666666666,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3618,2534.0,73648019,2017-05-31,2017-05-31 19:00:00,3407.0,0.4285714285714285,0.3571428571428571,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3619,2061.0,73648020,2017-05-31,2017-05-31 20:00:00,2534.0,0.4285714285714285,0.2857142857142857,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3620,1546.0,73648021,2017-05-31,2017-05-31 21:00:00,2061.0,0.4545454545454545,0.3636363636363636,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3621,1275.0,73648022,2017-05-31,2017-05-31 22:00:00,1546.0,0.5454545454545454,0.3636363636363636,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3622,804.0,73648023,2017-05-31,2017-05-31 23:00:00,1275.0,0.4,0.4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3623,590.0,73648100,2017-06-01,2017-06-01 00:00:00,804.0,0.5454545454545454,0.3636363636363636,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3624,316.0,73648101,2017-06-01,2017-06-01 01:00:00,590.0,0.4,0.4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3625,152.0,73648102,2017-06-01,2017-06-01 02:00:00,316.0,0.375,0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3626,138.0,73648103,2017-06-01,2017-06-01 03:00:00,152.0,0.375,0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3627,263.0,73648104,2017-06-01,2017-06-01 04:00:00,138.0,0.4,0.4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3628,711.0,73648105,2017-06-01,2017-06-01 05:00:00,263.0,0.4444444444444444,0.4444444444444444,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3629,1693.0,73648106,2017-06-01,2017-06-01 06:00:00,711.0,0.2727272727272727,0.3636363636363636,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3630,2912.0,73648107,2017-06-01,2017-06-01 07:00:00,1693.0,0.4545454545454545,0.3636363636363636,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3631,3186.0,73648108,2017-06-01,2017-06-01 08:00:00,2912.0,0.4285714285714285,0.2857142857142857,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3632,2931.0,73648109,2017-06-01,2017-06-01 09:00:00,3186.0,0.3636363636363636,0.3636363636363636,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3633,2770.0,73648110,2017-06-01,2017-06-01 10:00:00,2931.0,0.3571428571428571,0.2857142857142857,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3634,2856.0,73648111,2017-06-01,2017-06-01 11:00:00,2770.0,0.2857142857142857,0.2857142857142857,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3635,3036.0,73648112,2017-06-01,2017-06-01 12:00:00,2856.0,0.4166666666666667,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3636,3096.0,73648113,2017-06-01,2017-06-01 13:00:00,3036.0,0.3846153846153846,0.3076923076923077,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3637,3230.0,73648114,2017-06-01,2017-06-01 14:00:00,3096.0,0.4615384615384615,0.3076923076923077,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3638,3342.0,73648115,2017-06-01,2017-06-01 15:00:00,3230.0,0.3846153846153846,0.3076923076923077,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3639,3292.0,73648116,2017-06-01,2017-06-01 16:00:00,3342.0,0.3571428571428571,0.2857142857142857,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3640,3541.0,73648117,2017-06-01,2017-06-01 17:00:00,3292.0,0.5,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3641,3551.0,73648118,2017-06-01,2017-06-01 18:00:00,3541.0,0.4,0.2666666666666666,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3642,2813.0,73648119,2017-06-01,2017-06-01 19:00:00,3551.0,0.5384615384615384,0.3846153846153846,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3643,2306.0,73648120,2017-06-01,2017-06-01 20:00:00,2813.0,0.5294117647058824,0.2941176470588235,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3644,1707.0,73648121,2017-06-01,2017-06-01 21:00:00,2306.0,0.4545454545454545,0.3636363636363636,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3645,1255.0,73648122,2017-06-01,2017-06-01 22:00:00,1707.0,0.4545454545454545,0.3636363636363636,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3646,889.0,73648123,2017-06-01,2017-06-01 23:00:00,1255.0,0.4615384615384615,0.3076923076923077,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3647,655.0,73648200,2017-06-02,2017-06-02 00:00:00,889.0,0.3,0.4,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3648,360.0,73648201,2017-06-02,2017-06-02 01:00:00,655.0,0.3636363636363636,0.3636363636363636,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3649,206.0,73648202,2017-06-02,2017-06-02 02:00:00,360.0,0.375,0.5,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3650,175.0,73648203,2017-06-02,2017-06-02 03:00:00,206.0,0.5,0.5,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3651,251.0,73648204,2017-06-02,2017-06-02 04:00:00,175.0,0.5,0.5,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3652,696.0,73648205,2017-06-02,2017-06-02 05:00:00,251.0,0.3636363636363636,0.3636363636363636,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3653,1582.0,73648206,2017-06-02,2017-06-02 06:00:00,696.0,0.4375,0.25,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3654,2923.0,73648207,2017-06-02,2017-06-02 07:00:00,1582.0,0.4666666666666667,0.2666666666666666,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3655,3070.0,73648208,2017-06-02,2017-06-02 08:00:00,2923.0,0.4285714285714285,0.2857142857142857,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3656,2861.0,73648209,2017-06-02,2017-06-02 09:00:00,3070.0,0.4285714285714285,0.2857142857142857,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3657,2688.0,73648210,2017-06-02,2017-06-02 10:00:00,2861.0,0.4615384615384615,0.3076923076923077,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3658,3017.0,73648211,2017-06-02,2017-06-02 11:00:00,2688.0,0.4615384615384615,0.3076923076923077,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3659,2937.0,73648212,2017-06-02,2017-06-02 12:00:00,3017.0,0.3571428571428571,0.2857142857142857,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3660,3273.0,73648213,2017-06-02,2017-06-02 13:00:00,2937.0,0.4166666666666667,0.3333333333333333,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3661,3387.0,73648214,2017-06-02,2017-06-02 14:00:00,3273.0,0.4375,0.25,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3662,3447.0,73648215,2017-06-02,2017-06-02 15:00:00,3387.0,0.4285714285714285,0.2857142857142857,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3663,3489.0,73648216,2017-06-02,2017-06-02 16:00:00,3447.0,0.4285714285714285,0.2857142857142857,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3664,3301.0,73648217,2017-06-02,2017-06-02 17:00:00,3489.0,0.4285714285714285,0.2857142857142857,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3665,3385.0,73648218,2017-06-02,2017-06-02 18:00:00,3301.0,0.4166666666666667,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3666,2734.0,73648219,2017-06-02,2017-06-02 19:00:00,3385.0,0.4166666666666667,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3667,2557.0,73648220,2017-06-02,2017-06-02 20:00:00,2734.0,0.4545454545454545,0.3636363636363636,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3668,2181.0,73648221,2017-06-02,2017-06-02 21:00:00,2557.0,0.4444444444444444,0.4444444444444444,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3669,1507.0,73648222,2017-06-02,2017-06-02 22:00:00,2181.0,0.4545454545454545,0.3636363636363636,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3670,1113.0,73648223,2017-06-02,2017-06-02 23:00:00,1507.0,0.3636363636363636,0.3636363636363636,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3671,853.0,73648300,2017-06-03,2017-06-03 00:00:00,1113.0,0.375,0.5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3672,747.0,73648301,2017-06-03,2017-06-03 01:00:00,853.0,0.5,0.4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3673,441.0,73648302,2017-06-03,2017-06-03 02:00:00,747.0,0.5555555555555556,0.4444444444444444,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3674,312.0,73648303,2017-06-03,2017-06-03 03:00:00,441.0,0.4,0.4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3675,346.0,73648304,2017-06-03,2017-06-03 04:00:00,312.0,0.5,0.5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3676,515.0,73648305,2017-06-03,2017-06-03 05:00:00,346.0,0.3636363636363636,0.3636363636363636,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3677,935.0,73648306,2017-06-03,2017-06-03 06:00:00,515.0,0.3636363636363636,0.3636363636363636,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3678,1364.0,73648307,2017-06-03,2017-06-03 07:00:00,935.0,0.4545454545454545,0.3636363636363636,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3679,2104.0,73648308,2017-06-03,2017-06-03 08:00:00,1364.0,0.4545454545454545,0.3636363636363636,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3680,2444.0,73648309,2017-06-03,2017-06-03 09:00:00,2104.0,0.4615384615384615,0.3076923076923077,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3681,2508.0,73648310,2017-06-03,2017-06-03 10:00:00,2444.0,0.4,0.2666666666666666,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3682,2536.0,73648311,2017-06-03,2017-06-03 11:00:00,2508.0,0.4615384615384615,0.3076923076923077,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3683,2884.0,73648312,2017-06-03,2017-06-03 12:00:00,2536.0,0.4375,0.25,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3684,2914.0,73648313,2017-06-03,2017-06-03 13:00:00,2884.0,0.4,0.4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3685,2440.0,73648314,2017-06-03,2017-06-03 14:00:00,2914.0,0.4166666666666667,0.3333333333333333,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3686,2147.0,73648315,2017-06-03,2017-06-03 15:00:00,2440.0,0.4,0.4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3687,1746.0,73648316,2017-06-03,2017-06-03 16:00:00,2147.0,0.4166666666666667,0.3333333333333333,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3688,1768.0,73648317,2017-06-03,2017-06-03 17:00:00,1746.0,0.4545454545454545,0.3636363636363636,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3689,1908.0,73648318,2017-06-03,2017-06-03 18:00:00,1768.0,0.4615384615384615,0.3076923076923077,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3690,2384.0,73648319,2017-06-03,2017-06-03 19:00:00,1908.0,0.5384615384615384,0.3076923076923077,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3691,2278.0,73648320,2017-06-03,2017-06-03 20:00:00,2384.0,0.3846153846153846,0.3076923076923077,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3692,1970.0,73648321,2017-06-03,2017-06-03 21:00:00,2278.0,0.3636363636363636,0.3636363636363636,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3693,1393.0,73648322,2017-06-03,2017-06-03 22:00:00,1970.0,0.4166666666666667,0.3333333333333333,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3694,1117.0,73648323,2017-06-03,2017-06-03 23:00:00,1393.0,0.4,0.4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3695,1049.0,73648400,2017-06-04,2017-06-04 00:00:00,1117.0,0.4444444444444444,0.4444444444444444,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3696,1060.0,73648401,2017-06-04,2017-06-04 01:00:00,1049.0,0.4444444444444444,0.4444444444444444,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3697,774.0,73648402,2017-06-04,2017-06-04 02:00:00,1060.0,0.4444444444444444,0.4444444444444444,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3698,498.0,73648403,2017-06-04,2017-06-04 03:00:00,774.0,0.4,0.4,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3699,425.0,73648404,2017-06-04,2017-06-04 04:00:00,498.0,0.4444444444444444,0.4444444444444444,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3700,510.0,73648405,2017-06-04,2017-06-04 05:00:00,425.0,0.375,0.5,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3701,717.0,73648406,2017-06-04,2017-06-04 06:00:00,510.0,0.5,0.3333333333333333,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3702,782.0,73648407,2017-06-04,2017-06-04 07:00:00,717.0,0.3846153846153846,0.3076923076923077,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3703,860.0,73648408,2017-06-04,2017-06-04 08:00:00,782.0,0.3,0.4,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3704,1019.0,73648409,2017-06-04,2017-06-04 09:00:00,860.0,0.5,0.3333333333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3705,1394.0,73648410,2017-06-04,2017-06-04 10:00:00,1019.0,0.3846153846153846,0.3076923076923077,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3706,1823.0,73648411,2017-06-04,2017-06-04 11:00:00,1394.0,0.4166666666666667,0.3333333333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3707,2201.0,73648412,2017-06-04,2017-06-04 12:00:00,1823.0,0.4545454545454545,0.3636363636363636,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3708,2110.0,73648413,2017-06-04,2017-06-04 13:00:00,2201.0,0.3846153846153846,0.3076923076923077,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3709,1691.0,73648414,2017-06-04,2017-06-04 14:00:00,2110.0,0.3846153846153846,0.3076923076923077,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3710,1861.0,73648415,2017-06-04,2017-06-04 15:00:00,1691.0,0.4615384615384615,0.3076923076923077,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3711,2591.0,73648416,2017-06-04,2017-06-04 16:00:00,1861.0,0.3333333333333333,0.2666666666666666,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3712,3161.0,73648417,2017-06-04,2017-06-04 17:00:00,2591.0,0.3571428571428571,0.2857142857142857,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3713,2849.0,73648418,2017-06-04,2017-06-04 18:00:00,3161.0,0.4285714285714285,0.2857142857142857,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3714,2600.0,73648419,2017-06-04,2017-06-04 19:00:00,2849.0,0.4285714285714285,0.2857142857142857,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3715,1951.0,73648420,2017-06-04,2017-06-04 20:00:00,2600.0,0.3636363636363636,0.3636363636363636,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3716,1983.0,73648421,2017-06-04,2017-06-04 21:00:00,1951.0,0.4615384615384615,0.3076923076923077,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3717,1715.0,73648422,2017-06-04,2017-06-04 22:00:00,1983.0,0.5,0.2857142857142857,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3718,993.0,73648423,2017-06-04,2017-06-04 23:00:00,1715.0,0.4545454545454545,0.3636363636363636,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3719,530.0,73648500,2017-06-05,2017-06-05 00:00:00,993.0,0.3333333333333333,0.4444444444444444,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3720,253.0,73648501,2017-06-05,2017-06-05 01:00:00,530.0,0.3,0.4,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3721,146.0,73648502,2017-06-05,2017-06-05 02:00:00,253.0,0.4444444444444444,0.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3722,171.0,73648503,2017-06-05,2017-06-05 03:00:00,146.0,0.4444444444444444,0.4444444444444444,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3723,313.0,73648504,2017-06-05,2017-06-05 04:00:00,171.0,0.3,0.4,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3724,760.0,73648505,2017-06-05,2017-06-05 05:00:00,313.0,0.5454545454545454,0.3636363636363636,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3725,1817.0,73648506,2017-06-05,2017-06-05 06:00:00,760.0,0.3333333333333333,0.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3726,2837.0,73648507,2017-06-05,2017-06-05 07:00:00,1817.0,0.3076923076923077,0.3076923076923077,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3727,3046.0,73648508,2017-06-05,2017-06-05 08:00:00,2837.0,0.3846153846153846,0.3076923076923077,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3728,2835.0,73648509,2017-06-05,2017-06-05 09:00:00,3046.0,0.3846153846153846,0.3076923076923077,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3729,2674.0,73648510,2017-06-05,2017-06-05 10:00:00,2835.0,0.4285714285714285,0.2857142857142857,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3730,2660.0,73648511,2017-06-05,2017-06-05 11:00:00,2674.0,0.4,0.2666666666666666,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3731,2592.0,73648512,2017-06-05,2017-06-05 12:00:00,2660.0,0.4285714285714285,0.2857142857142857,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3732,2972.0,73648513,2017-06-05,2017-06-05 13:00:00,2592.0,0.3846153846153846,0.3076923076923077,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3733,2926.0,73648514,2017-06-05,2017-06-05 14:00:00,2972.0,0.3636363636363636,0.3636363636363636,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3734,2980.0,73648515,2017-06-05,2017-06-05 15:00:00,2926.0,0.3571428571428571,0.2857142857142857,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3735,3120.0,73648516,2017-06-05,2017-06-05 16:00:00,2980.0,0.4666666666666667,0.2666666666666666,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3736,2978.0,73648517,2017-06-05,2017-06-05 17:00:00,3120.0,0.3571428571428571,0.2857142857142857,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3737,2987.0,73648518,2017-06-05,2017-06-05 18:00:00,2978.0,0.5,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3738,2587.0,73648519,2017-06-05,2017-06-05 19:00:00,2987.0,0.3846153846153846,0.3076923076923077,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3739,2007.0,73648520,2017-06-05,2017-06-05 20:00:00,2587.0,0.3846153846153846,0.3076923076923077,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3740,1496.0,73648521,2017-06-05,2017-06-05 21:00:00,2007.0,0.4166666666666667,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3741,1122.0,73648522,2017-06-05,2017-06-05 22:00:00,1496.0,0.3636363636363636,0.3636363636363636,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3742,800.0,73648523,2017-06-05,2017-06-05 23:00:00,1122.0,0.2727272727272727,0.3636363636363636,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3743,526.0,73648600,2017-06-06,2017-06-06 00:00:00,800.0,0.3,0.4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3744,210.0,73648601,2017-06-06,2017-06-06 01:00:00,526.0,0.375,0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3745,124.0,73648602,2017-06-06,2017-06-06 02:00:00,210.0,0.4444444444444444,0.4444444444444444,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3746,123.0,73648603,2017-06-06,2017-06-06 03:00:00,124.0,0.4444444444444444,0.4444444444444444,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3747,247.0,73648604,2017-06-06,2017-06-06 04:00:00,123.0,0.3333333333333333,0.4444444444444444,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3748,635.0,73648605,2017-06-06,2017-06-06 05:00:00,247.0,0.4,0.4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3749,1805.0,73648606,2017-06-06,2017-06-06 06:00:00,635.0,0.3846153846153846,0.3076923076923077,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3750,2912.0,73648607,2017-06-06,2017-06-06 07:00:00,1805.0,0.4166666666666667,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3751,3134.0,73648608,2017-06-06,2017-06-06 08:00:00,2912.0,0.5,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3752,2792.0,73648609,2017-06-06,2017-06-06 09:00:00,3134.0,0.3333333333333333,0.2666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3753,2242.0,73648610,2017-06-06,2017-06-06 10:00:00,2792.0,0.3076923076923077,0.3076923076923077,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
